GI_21729887-A,GI_13787188-A,GI_40254432-S,GI_42659113-S,GI_19923309-S,GI_6006027-S,GI_4757909-S,GI_21389588-S,GI_5453687-S,GI_16936521-S,GI_34328938-A,GI_25777740-S,GI_22027631-I,GI_37550393-S,GI_39725953-S,GI_31982893-S,GI_7662281-S,GI_34106709-A,GI_23346417-S,GI_23312375-A,GI_22095374-S,GI_38455386-S,GI_21361309-S,GI_5803118-S,GI_38788154-I,GI_5803174-S,GI_42403584-A,GI_31442419-S,GI_20336241-S,GI_25952086-S,GI_40806213-S,GI_21362109-S,GI_42734372-S,GI_13787214-I,GI_33598967-S,GI_31342420-S,GI_10518505-A,GI_21359847-S,GI_40538800-S,GI_19923751-S,GI_28916697-S,GI_18379345-S,GI_30410789-A,GI_24308026-S,GI_37540466-S,GI_37540257-S,GI_19311005-S,GI_18677732-S,GI_39995097-S,GI_31742495-S,GI_7706352-S,GI_6382080-S,GI_31621308-S,GI_21327704-A,GI_8923931-S,GI_22749412-S,GI_23503316-S,GI_24308361-S,GI_37574699-S,GI_42657580-S,GI_20070311-S,GI_16306551-S,GI_42658518-S,GI_23312363-A,GI_39725713-S,GI_20547782-S,GI_17402885-I,GI_34303921-S,GI_34577117-S,GI_37546824-S,GI_25952130-S,GI_27735148-S,GI_7705613-S,GI_37537553-S,GI_19923454-S,GI_37541815-S,GI_33239448-S,GI_31317289-A,GI_13899226-S,GI_24308154-S,GI_40255263-S,GI_42658506-S,GI_22748764-S,GI_38455407-S,GI_24308234-S,GI_4557806-S,GI_4502100-S,GI_4757861-S,GI_39725653-S,GI_27735120-S,GI_4505730-S,GI_7662287-S,GI_7706670-S,GI_32130535-S,GI_27475984-S,GI_37549246-S,GI_16950598-S,GI_21618332-S,GI_22035675-S,GI_31543291-S,GI_17738313-S,GI_31083027-S,GI_41393562-I,GI_6996017-S,GI_19923880-S,GI_5730054-S,GI_31542758-S,GI_18152778-S,GI_38348409-S,GI_14149980-S,GI_20531764-S,GI_42661202-S,GI_7705784-S,GI_45120095-S,GI_14249537-S,GI_24308441-S,GI_8923558-S,GI_40385863-S,GI_28872764-A,GI_22749254-S,GI_7710156-A,GI_4557248-S,GI_31377716-S,GI_6005992-I,GI_17999533-S,GI_42660513-S,GI_31317285-A,GI_24308052-S,GI_14589915-I,GI_34147373-S,GI_33942071-S,GI_27532983-A,GI_14249127-S,GI_31377808-S,GI_17402894-A,GI_14149858-S,GI_20127565-S,GI_34222316-S,GI_21536290-S,GI_22749340-S,GI_5803014-S,GI_31543612-S,GI_4585642-S,GI_19923535-S,GI_40255112-S,GI_19923938-S,GI_28872758-A,GI_24431943-S,GI_7661567-S,GI_30474869-I,GI_11184225-S,GI_34328935-S,GI_40316923-I,GI_5922012-S,GI_22208956-S,GI_17978465-S,GI_7706676-S,GI_13518031-S,GI_32528302-S,GI_21389432-S,GI_23397461-S,GI_4503064-S,GI_21700762-S,GI_24307912-S,GI_14150026-S,GI_33186924-S,GI_37541570-S,GI_18765691-S,GI_38201613-A,GI_40217816-S,GI_24308335-S,GI_40538791-S,GI_14149729-S,GI_7661807-S,GI_39777591-S,GI_34147355-S,GI_32129213-S,GI_31343332-S,GI_21389570-S,GI_29740938-S,GI_45446748-S,GI_20336215-A,GI_40018630-A,GI_30795214-A,GI_41349438-I,GI_31341135-S,GI_39995085-S,GI_31317226-S,GI_20127497-S,GI_34222111-S,GI_5032026-S,GI_34222302-S,GI_29570789-I,GI_34222347-S,GI_32698981-S,GI_42741658-S,GI_42657464-S,GI_31542979-S,GI_21614543-S,GI_22095354-S,Classes
0.583481,0.276763,0.859727,1.155671,-0.126493,-0.927358,0.748303,-0.775775,-0.244406,0.490151,-0.223337,-0.177291,0.285576,0.41212,0.025772,0.345074,0.38939,0.237261,-0.394673,0.746645,0.361812,-0.058183,-0.677094,-0.304144,0.391895,-0.88468,0.815936,-0.304412,0.306335,0.701143,1.33303,-0.006947,0.768101,0.348577,0.421371,0.358625,0.143548,0.097655,0.308886,0.0652,-0.283216,0.278111,0.652403,-0.209396,0.286422,0.100891,0.442234,-0.089105,0.341001,-0.398438,0.879729,0.562966,-0.194487,0.082846,-0.260249,-0.227031,0.110309,-0.894001,0.510348,0.213136,0.026096,-0.425593,0.103185,0.167073,0.115415,0.259743,0.202641,0.190545,-0.246359,0.425494,0.196218,-0.075376,0.02467,0.297747,-0.430582,-0.552016,0.130736,0.171617,0.539099,-0.414993,0.825026,0.071453,-0.845013,0.445799,0.402891,-1.764227,-0.544953,0.392575,-1.057349,-0.388957,-0.034795,0.018547,0.004202,-0.919436,1.460944,0.349474,-0.045163,0.466493,0.491657,0.171949,0.031001,0.038151,0.060558,0.199406,-0.051489,0.515515,0.350847,0.086297,0.262499,0.015688,0.236062,0.032285,-0.536056,-2.122469,-0.575287,0.281776,-0.162909,0.512726,0.258827,-0.091176,-0.328192,0.231416,0.322003,0.822201,0.168087,0.328643,0.314018,0.256519,0.390774,0.27989,0.29363,-0.030235,0.761953,1.121611,-0.10337,-0.308874,0.213423,0.388589,-0.814928,-0.348743,-0.136504,-0.58949,-0.701506,-0.710163,1.37556,0.119509,-0.499859,0.348726,-0.323833,-1.158326,-0.34803,-0.288181,-0.645443,-1.024189,-0.078598,-0.906712,-1.21103,-0.732612,-0.590783,-1.15497,-0.148674,0.616224,0.60796,-0.583174,-0.207705,0.090521,-0.04357,-0.520284,0.217637,-0.110147,0.387682,-0.529271,-0.062116,0.09873,-1.470226,-0.368835,0.566121,0.836956,-0.575851,0.150627,-0.803975,0.296777,-0.538541,0.187906,-1.49091,-0.153321,-0.49403,0.480493,-0.42503,1.096355,0.341609,0.120008,0.128393,0.182871,-1.032781,-0.594142,0.076423,-0.448427,-0.199568,0.254733,1
0.074439,0.041169,-2.461421,0.121937,0.030987,0.018989,0.078098,1.456715,0.128652,-0.875246,0.032653,0.027724,0.071434,0.036949,0.982605,0.020651,0.057984,0.079777,-0.025509,-0.873716,0.344609,0.054009,0.636637,-0.013171,0.035884,1.727548,0.055343,1.779752,0.16048,0.034925,-1.123492,0.02208,0.030607,0.059333,0.033906,-0.291878,0.030146,-0.066747,0.046664,0.02146,0.02147,0.075644,0.047719,1.102098,0.03094,0.030677,0.045144,0.089104,0.083532,0.042802,0.03084,0.049879,0.359529,0.055079,0.040064,1.607652,0.032044,1.51235,0.036664,-0.675192,0.056911,1.040127,0.014846,0.009946,-0.038014,0.030137,0.070597,0.109142,0.049835,-0.709289,0.175033,0.033679,0.053452,0.500741,0.363372,0.904691,0.096308,0.039745,0.100741,1.030176,0.051908,1.941396,-0.024087,0.021878,0.092007,2.35923,-0.102465,-0.05954,2.229455,0.060023,0.027624,0.025191,0.349852,0.83405,0.147966,-0.078639,0.063199,-0.580035,0.035892,0.638819,0.061359,0.742795,1.375924,0.057918,0.053468,0.089207,0.098532,0.95863,0.025721,0.028074,0.073109,0.065485,-0.022413,1.845196,1.858876,0.077776,0.012626,-0.215965,0.073108,1.546754,0.963902,0.207291,0.164903,0.057836,0.047022,0.028656,0.03504,0.848846,-0.534917,-0.06152,-0.075,0.047472,0.04452,0.064074,0.048349,1.230941,0.033821,0.088774,2.034187,-0.040951,0.04428,0.055987,1.612184,0.534793,-1.369293,0.029398,0.05656,0.102999,0.03704,1.610396,-0.067391,1.080994,0.795657,1.454064,0.925411,1.565821,1.042924,2.024863,0.076702,0.808492,0.653787,0.130628,-0.079377,0.931738,0.039121,-0.049586,0.532882,1.106435,-0.04047,0.085295,0.048337,1.2144,0.020129,0.050447,1.0576,0.939312,0.334247,0.112497,1.322186,0.100268,0.78868,0.070002,1.761698,0.042116,1.824309,0.984306,0.79346,-0.700264,1.532684,0.097965,0.056046,0.025414,0.04528,0.05007,2.292934,1.191717,0.803564,1.491298,-0.199568,0.054746,1
0.559148,-0.126985,1.814162,0.308715,0.573246,0.110525,0.206406,-0.633241,0.039474,-0.077511,-0.043451,0.37179,0.113638,0.314608,0.374011,0.556744,-0.001878,0.687198,0.604622,0.831354,0.095228,0.222565,0.902814,0.314039,0.802874,-0.659136,0.737358,-0.664251,0.747432,-0.399464,1.314274,0.14702,0.229282,0.020116,0.363495,0.6361,0.433502,-0.220559,0.346053,0.299606,0.26298,0.358746,0.187323,-0.148283,0.514054,0.41085,0.526712,0.741153,0.421457,0.22181,0.167795,-0.225083,-0.0192,0.404331,0.353504,0.160538,-0.026122,-0.344186,0.045084,0.860295,0.001413,-0.934839,-0.003695,0.254507,-0.185089,0.337357,0.580593,0.539315,0.247836,0.010577,0.207445,0.168135,0.227383,0.166395,-0.261648,-0.523774,0.326911,0.292162,0.597737,-0.340973,0.265249,0.145779,-0.427279,0.240038,0.501677,-0.857438,-0.464941,0.310265,-0.129241,0.381973,0.156666,0.19061,1.047126,0.095573,1.578791,0.472161,0.424886,0.346368,0.363715,0.106458,-0.115155,-0.30976,0.428561,-0.034731,0.545513,0.353273,0.342391,0.039733,0.318219,0.3059,0.333463,-0.208974,0.290756,-1.646437,-0.336733,0.42341,0.181474,0.186415,0.321417,-0.528054,-0.295851,-0.221579,0.640104,-0.122237,0.17892,0.91525,0.118712,-0.572066,0.475491,0.391805,0.044159,0.203323,0.354014,0.289171,0.065104,-0.189621,0.442232,0.686272,-1.20378,0.021189,-0.032152,0.263897,-0.042518,-0.078592,1.355589,0.211152,0.087744,0.823082,0.2782,-0.678943,0.189198,0.174995,-0.01708,-0.787846,-0.012232,-0.83965,-0.135614,-0.287646,0.076066,-0.854274,-0.0458,0.081624,0.321042,0.214928,0.097801,0.284697,-0.266176,-0.383579,0.153592,0.158158,0.447904,-0.189909,0.276217,0.301797,-0.406663,-0.401519,-0.330676,0.70775,-0.860774,0.479784,-0.044245,0.227489,-0.829417,0.029162,-0.346733,-0.234489,-0.597664,1.257432,-0.61486,1.033837,0.543065,-0.252651,-0.102153,0.635682,-0.468824,0.307445,-0.665005,-0.344535,-0.199568,0.57709,1
-0.219098,-0.459225,0.69482,-0.780193,-0.829021,0.574093,-1.093988,-0.004851,0.742811,-0.495928,0.072479,-0.062005,-0.56199,0.384115,-0.362995,-0.560145,-0.495978,0.973171,0.02467,-0.007223,-0.118949,-0.115341,0.150518,0.350071,0.118423,0.606386,0.133026,0.006954,-0.223674,-0.99592,0.146165,0.071149,-0.309365,-0.41846,-0.49227,-0.649167,-0.546625,0.017377,-0.786381,0.222227,0.216824,-0.292033,-0.290697,-0.549305,0.03943,0.080699,0.081475,-0.177022,-0.544949,0.173623,-0.799476,-0.276891,-0.232391,-0.568919,0.439344,-1.046039,-0.058028,-0.703861,-0.397967,-0.372747,0.608161,-0.31743,0.541629,0.121596,-0.099752,-0.330363,-0.898608,-0.087816,-0.04987,0.395504,-1.185502,0.03035,0.422885,-0.452739,-0.201112,-0.34828,-0.161363,0.531843,-0.808402,0.372126,-0.56618,-1.421658,-0.410563,0.123516,-0.302019,-0.48823,0.413913,0.032506,-0.698526,0.179683,0.004211,0.084747,0.268114,0.295641,-0.422491,-0.363105,-0.182109,-0.364317,-0.132645,0.053278,0.095831,-0.183665,-0.47869,0.145887,-0.200754,-0.039661,-0.722328,-0.556487,-0.494232,0.06169,0.072068,-0.65689,-0.091038,-0.890982,-0.776893,-0.082326,-0.298484,-0.10829,-0.513399,-0.091176,-1.258926,0.59055,0.014616,-0.118294,0.120478,-0.545577,-0.218948,0.047873,-0.038144,0.154329,0.06525,-0.038454,-0.555098,-0.518536,0.291259,-0.563651,-0.186038,0.113785,0.081909,-0.430735,0.310653,0.328574,-0.958411,0.20883,0.105655,-0.011654,0.845003,-0.358576,0.303402,-0.132517,0.465399,-0.398984,-0.55112,-0.936005,-0.462704,-0.284487,-0.170144,-0.942981,-0.115427,-0.366304,-0.305036,-0.573508,0.825759,0.000474,0.026134,-0.070465,0.016318,-0.25792,-0.584942,-0.214913,-0.218652,-0.274687,0.076098,-0.328385,-0.730324,-0.193568,-0.381194,0.279302,-0.948666,-0.24591,0.220989,-0.219699,-1.346192,-0.28084,-0.865607,-0.267197,0.101874,1.100817,-0.327984,-0.202873,0.674399,0.232111,0.271137,0.069556,-1.01736,0.731958,-0.530719,-0.017759,-0.900393,-0.146151,1
0.315636,-0.152989,0.753864,-0.046298,0.41397,-0.267475,0.2189,-0.069849,-0.097357,0.164903,-0.195909,0.105376,0.116159,0.077675,-0.142205,0.453009,0.559916,-0.30381,-0.437093,0.309606,0.282366,-0.101885,-0.702625,0.041162,0.266915,0.28052,0.422589,-0.048867,0.007614,0.432206,1.314674,0.139785,0.565548,-0.19506,0.480685,0.273749,0.143993,0.04625,-0.138673,0.159945,-0.378369,0.103246,0.14086,-0.634475,0.179059,-0.125143,0.468561,0.22292,0.534253,-0.183,0.645307,0.046723,0.101706,0.402835,-0.572324,-0.563948,0.167764,-0.280823,0.356285,0.511588,-0.220974,-0.041725,-0.438596,0.011088,0.150062,0.380715,-0.352405,0.049993,-0.195345,-0.141572,0.159278,0.127436,-0.22846,-0.013003,0.008015,-0.224861,0.082374,0.013854,0.047182,-0.214071,0.313977,0.267875,-0.030272,0.298139,0.036418,-0.820622,0.139035,0.595167,-0.686599,0.295583,-0.082634,-0.099003,0.397879,-0.56655,0.571875,-0.046331,0.141878,0.455806,0.093949,0.168509,-0.568686,0.13047,-1.823859,-0.337071,-0.037806,0.264696,0.487092,-0.143744,0.22101,-0.007411,0.39648,0.191785,-0.23237,-0.190415,0.184306,0.548252,0.21695,0.346704,0.248929,-0.623696,-0.11676,-0.033613,0.035234,0.199549,-0.191972,0.590261,0.319909,0.230338,0.100914,0.402796,-0.04843,-0.003031,0.425663,0.375801,-0.07909,-0.029763,0.452384,-0.079358,-0.399834,0.421,-0.145378,-0.386361,-0.262115,-0.251058,0.87828,-0.023347,0.141472,0.28414,-0.371868,-0.594048,-0.713854,-0.143961,-0.211755,0.036526,0.024376,-0.250192,-0.216095,-1.534173,0.229087,-0.373247,-0.179424,0.487693,-0.039117,-0.745061,-0.009531,-0.053334,-0.261612,0.062346,0.193168,-0.221057,0.531978,0.337248,0.040181,0.129568,-0.058594,0.263458,-0.062284,0.708183,-0.41687,0.175997,-0.389962,0.62924,-0.2461,0.31608,-1.148426,-0.085476,-0.076049,-0.202235,-0.029539,0.85106,-1.028894,-0.257206,-0.013514,-0.061748,-0.437407,-0.366065,0.460649,-0.133618,0.276926,-0.007576,1
-0.237792,0.041169,0.701104,0.005645,-0.07131,0.018989,0.078098,1.060335,0.129791,0.062872,0.032653,0.027724,-0.471534,0.036949,0.016272,-0.0414,-1.086209,-0.464146,0.68963,0.406755,-0.022458,0.41376,0.114095,-0.095468,-0.317321,-0.159885,0.055343,-0.161966,-0.333653,0.76517,-0.836897,0.02208,-0.36651,0.365256,0.050555,-0.437387,0.030146,0.275972,0.290108,0.02146,0.02147,-1.047347,0.047719,-0.069642,0.03094,0.030677,-0.906073,0.227113,-0.697491,0.680041,0.03084,0.264673,-0.743564,1.396641,0.040064,0.70173,0.032044,0.619998,0.39539,0.185542,0.056911,0.689349,-0.402584,0.009946,0.71022,0.030137,0.070597,0.109142,-0.306807,1.154599,0.940128,0.044751,0.053452,0.270258,0.152762,0.886521,0.096308,-0.843823,-0.414433,0.162041,-0.660844,1.263295,0.60076,0.706532,-0.472664,0.052044,-0.102465,0.063989,0.786033,0.087116,0.027624,-0.357273,0.768501,0.714925,-0.503823,0.056335,0.063199,-0.717543,0.035892,0.701412,0.231939,0.436955,-0.103042,0.057918,0.053468,-0.904297,-0.032201,0.628606,0.025721,0.183476,-1.005262,-0.405938,0.635204,1.711238,0.529586,0.077776,0.012626,-0.31316,0.073108,0.789601,0.884391,-0.376195,-1.888134,-1.133953,-0.179233,-0.327488,0.03504,-0.082851,0.017901,-0.651554,-0.024385,-0.361469,0.04452,0.458013,-0.417806,-0.235527,0.033821,0.088774,0.961395,1.174903,0.04428,0.055987,0.441894,0.758097,-0.246749,0.029398,0.05656,0.102999,0.03704,-0.08071,-0.067391,0.025309,0.09698,0.844836,0.290415,1.384104,0.666596,-0.083681,-0.21613,0.458295,0.276611,-0.779622,-0.079377,-0.093116,0.039121,0.599595,0.265824,1.596419,0.333443,-0.523196,-1.012394,-0.142583,0.020129,-0.322424,-0.058594,-0.043803,1.640259,-1.949105,1.341049,-2.116641,0.648113,-0.702337,-0.2461,-0.346205,1.858485,1.094735,-0.085016,-1.234118,0.247326,0.097965,0.056046,-0.130874,0.04528,0.05007,0.377796,-0.078928,0.420126,-0.217039,-0.760953,0.054746,1
-0.108633,-0.432574,0.626883,-1.156189,0.749037,-0.281579,-1.532069,-0.100478,0.145128,-1.093037,-0.352684,0.036636,-0.036506,-0.93976,0.112212,0.313795,0.142011,-0.441287,-0.290921,0.191403,0.14663,-0.100574,0.192644,-0.211124,0.208432,-0.081035,0.182914,-0.617769,0.458188,-0.85879,0.457247,-0.16593,-0.128251,-0.021803,0.754162,0.357355,-0.203651,-0.117727,-0.746929,0.19433,0.035593,-0.37428,-0.119267,-0.70274,-0.378187,-0.426513,-0.286548,-0.350695,-0.148277,-0.021807,-0.181833,-0.434475,-0.266006,-0.857758,0.16114,-0.445205,0.089827,-0.049456,0.036664,0.004804,-0.182453,0.024208,0.554356,-0.255731,0.057393,0.107327,-0.571574,-0.214083,0.079646,0.403968,-0.462454,0.2063,0.314217,-0.138529,-0.363128,0.182505,-1.073012,-0.36169,-0.617372,-0.072668,-0.403011,-0.485829,0.005716,0.151862,0.020744,0.321361,-0.958993,-0.518027,-0.261769,0.244032,0.047359,-0.038025,-0.406651,-0.423513,0.385118,-0.24149,-0.615705,0.347892,0.048884,0.016138,-0.322993,0.59301,-0.214689,-0.173962,-0.179124,0.03191,0.02996,0.125444,-0.517988,-0.149191,0.225629,0.394717,0.13169,-0.627272,-0.649683,0.362546,0.111414,0.193536,-0.280205,0.264634,-0.155506,-0.070417,-0.078169,0.056113,0.033841,0.868759,-0.206167,-0.669809,-0.441761,0.261412,-0.207428,-0.074933,-0.142305,-0.934495,-0.159075,-0.433963,-0.378855,-0.444981,-0.11604,-0.592422,-0.160171,-0.258551,-0.387129,-0.367321,-0.310121,0.151656,-0.150293,0.001727,-0.394268,-0.565901,-0.806844,-0.558331,-0.37088,-0.492528,0.070856,-0.156083,0.270726,-0.580344,0.572551,0.357121,0.152814,0.164748,0.427879,-0.546858,-0.213756,-0.65741,0.111941,-0.80239,0.387063,0.011244,0.097402,-0.760401,0.13685,0.23388,-0.910811,-0.005873,-1.072054,-0.187501,-0.793251,0.444581,-0.363529,0.310344,-0.369346,-0.308972,-0.334264,0.109635,-0.167353,0.607978,-0.35344,0.374395,-0.431855,0.066043,-0.203671,-0.872453,0.229674,-1.021186,-1.312707,-0.770879,0.392156,-0.150815,1
-0.261524,0.030464,0.156908,-0.210274,0.338957,0.304856,0.232817,-0.213491,0.287087,-0.035531,0.440415,-0.003224,0.119233,0.628216,0.141065,-0.080015,0.584696,0.112532,0.08188,-0.28267,0.147968,-0.296997,0.059272,0.252413,0.21189,0.394516,0.091735,-0.040514,-0.049593,0.286618,0.878503,0.27195,0.390935,-0.048453,-0.145734,0.291568,-0.124547,-0.259308,0.270442,0.557587,-0.089765,0.253139,-0.445835,-0.163709,0.004961,0.31204,0.183576,-0.13156,0.7069,0.301132,0.149258,0.112647,-0.108826,-0.30965,0.28279,0,-0.009353,-0.430414,0.289206,0.171748,0.380057,-0.179249,0.171311,0.202005,-0.014135,0.118551,0.321058,0.206592,0.442609,0.166232,0.183876,-0.204177,-0.221919,0.371888,0.357566,-0.460554,0.697169,0.191691,-0.113351,0.390718,0.369397,-0.428019,-0.384016,0.290212,0.251866,-0.372021,0.851901,0.481827,-0.538733,0.00109,0.207418,0.072831,0.767152,0.555341,0.078903,0.426447,0.388116,0.029951,0.157803,-0.029098,0.29466,-0.578625,1.221412,-0.624551,0.288228,0.221877,0.107027,0.070993,0.285666,-0.355388,0.506459,-0.091889,-0.292271,-0.174154,0.797691,0.162991,0.100628,0.162371,0.529797,-0.717478,-0.41321,-0.238252,0.143821,0.343991,0.039777,0.18733,0.313305,0.89035,-0.06932,0.601006,-0.476083,0.395568,0.2573,-0.20786,0.419275,0.774827,0.203438,0.125277,-0.30009,-0.127064,0.049292,0.559343,-0.030198,-0.01679,-0.339562,0.210652,0.119018,0.402104,0.332599,0.363737,0.017339,0.729183,0.061461,0.149256,0.265564,-0.34972,0.061731,0.016222,-0.133042,-0.46678,-0.015116,0.579282,-0.523594,-0.00201,0.240163,0.484534,-0.233248,0.275293,-0.531315,0.17782,0.504799,0.178984,0.05989,0.229536,-0.015577,0.276648,-0.225173,0.845936,-0.255587,0.415955,-0.17838,0.413688,-1.250281,0.137541,-0.81571,-0.277982,0.31372,0.089717,0.364915,0.278084,0.485841,0.199174,0.015599,0.403933,-0.601926,0.945473,-0.136829,0.528115,-0.073455,0.205456,1
-0.641959,0.354225,-0.955982,-1.057557,0.42889,0.253926,0.269061,-0.599235,0.347495,-0.300321,0.97999,0.700464,0.052592,0.201615,-0.262653,0.048389,0.920743,0.030554,-1.030088,-0.70889,-0.065287,0.986531,-0.398622,-0.516701,0.11278,-1.935174,0.755695,-1.209759,1.214774,-0.545081,-0.220965,0.543139,0.238192,0.310937,0.310826,-0.114498,0.05312,-0.062583,0.029964,-0.331859,-0.578506,0.412716,0.063587,-0.214658,0.177735,-0.040728,0.322513,0.984897,0.817071,0.448885,0.104573,0.121919,-0.157107,-1.319132,0.06118,-0.701361,0.463082,-0.562637,-0.50877,-0.535108,0.137483,-0.516601,-0.232324,-0.08767,-0.306278,-0.048046,0.394135,0.591676,0.39298,0.395088,-0.671392,0.073122,-0.084192,-0.209176,-0.172252,-0.319284,0.608645,0.219676,-0.232615,0.013933,0.310219,-1.530602,-0.102428,-0.132643,0.45383,-0.614336,-0.454129,-0.941818,-0.539339,0.630761,0.326302,0.190688,-0.905882,0.206539,-1.064974,0.019646,1.063362,0.778079,-0.226947,-0.952254,0.788673,0.195006,-2.024434,-1.233381,0.110838,1.016049,1.049866,-0.643995,0.406848,0.423752,0.858327,1.091624,-0.519791,-1.330006,-1.36999,-0.058526,0.167766,0.063005,0.68378,-0.786646,-0.401564,-0.367025,1.289154,0.029328,0.18471,0.91248,-0.285212,-0.683679,-0.163938,0.377397,-0.314399,-0.062073,0.778533,-1.072279,0.370647,-0.912123,0.11717,0.569487,-0.535659,-0.220321,0.293805,0.888125,-1.043752,-1.003041,0.822678,0.400651,0.577559,0.892751,0.272189,-0.593457,-0.039138,-1.412109,-0.474205,-1.070938,0.049065,-1.220627,-0.096228,-0.466856,0.739735,0.461508,-0.106761,0.338246,-1.031888,-1.050187,0.261736,-0.566032,-0.648057,0.186692,-0.609976,0.654559,0.932244,-1.004787,0.101046,0.509142,-0.03256,-0.541176,-0.776204,1.211885,-0.623048,1.034355,-0.897709,0.710192,-2.415455,0.140853,-1.814648,-0.341233,0.078138,0.777707,-0.353903,0.437396,0.361458,0.610127,0.069578,0.50982,-0.859209,-0.321069,-0.031096,-0.998062,-0.154357,0.445139,1
0.084743,0.729148,-0.633254,1.398195,-0.328223,0.733886,0.112411,-0.72405,0.244244,-0.038374,-0.133841,0.726426,-0.02132,1.104722,0.054417,0.358978,-0.050194,0.558723,-0.530815,0.44805,-0.32454,-0.868896,0.147163,-0.290977,0.484611,-0.727857,-0.01361,0.00263,0.264559,-0.115042,-0.288821,0.814455,-0.639923,-0.122659,-0.291164,0.467286,-0.281081,0.223154,0.508897,-0.081653,0.635378,1.308794,0.409395,0.761613,0.87108,0.354451,0.391791,0.575261,0.164393,0.274542,-0.589061,-0.727466,0.099871,0.040479,0.86685,-0.139944,-0.477758,-0.924372,-1.206023,-0.393266,0.44242,-0.484696,0.228845,0.407571,-0.476306,0.452666,0.830475,1.220359,0.454051,-0.563624,-0.722826,0.040185,0.967861,-0.235563,0.619858,-0.686638,1.274489,0.873491,0.636897,-0.114486,0.011679,-0.472441,-0.003881,-0.359798,0.924901,-0.001223,1.015218,-0.396594,-0.129241,0.250371,0.370013,0.387663,-0.891345,-0.084395,1.283753,0.424777,0.193063,0.049169,0.455771,0.131104,-0.014686,0.034199,-2.544212,1.235373,0.416787,0.786996,-0.210499,-0.170651,0.168542,-0.450528,0.255496,0.511519,-0.543634,-0.190415,-1.395357,0.189372,0.203105,0.80216,0.256275,-0.347783,-0.540902,-0.045254,0.735556,-0.678745,-0.757588,-1.084049,0.401213,-0.6651,0.676232,0.313817,-0.675158,0.562999,0.249699,0.827468,0.55611,-1.038281,0.602262,1.093689,-0.98744,-0.391342,0.847256,0.661978,-1.799077,-1.080043,0.651769,0.349612,0.528231,0.896956,0.327951,0.105787,-1.174908,-1.41658,-0.698248,-1.100411,-0.309076,-1.183443,-1.124647,0.506017,-0.354437,-0.077193,-0.384638,0.198324,1.066376,-0.338688,0.736587,-1.156066,-0.2811,-0.917576,-0.699138,0.89709,0.013578,-0.430973,0.478488,-0.215236,0.423328,-0.401591,-0.183867,0.512901,-0.991555,0.581184,-0.725297,0.390721,-1.084358,0.416863,-1.557709,-0.694337,0.220823,-0.029883,-0.167391,0.613889,0.325394,-0.318529,0.351515,0.493378,-0.295978,0.388145,-0.5594,-0.51684,0.483999,0.786961,1
0.07821,-0.582609,-1.791359,-0.029967,0.030987,0.343305,-0.874015,0.002067,-0.918192,0.247754,0.295053,-0.356252,-1.014152,-0.607547,-0.23759,0.011869,-1.483975,-0.500122,0.211946,0.194232,-0.284563,0.200406,0.206891,-0.580204,0.035884,0.61097,-0.778298,0.005644,-0.179732,-0.609171,-1.982807,-0.001157,0.030607,-0.481861,-0.7952,-0.786454,0.326522,-0.38688,-1.06127,0.07769,-0.410597,-0.909896,-0.831552,-0.102823,-0.654275,0.457515,-0.283182,-0.436829,-0.15086,0.087456,-1.196846,-0.81126,0.412171,-0.24656,0.223513,-0.136149,-0.257568,0.23104,-0.548239,-0.468242,-0.773111,0.327099,0.29656,0.009946,-0.315025,-0.704194,-0.53417,-0.497128,-0.193563,-0.171529,0.585942,-0.521486,-0.17951,0.126565,0.187836,0.510829,-1.147041,-0.51971,-0.089466,0.072617,-1.187042,-0.361824,0.604407,-0.064646,-0.275016,1.375182,-1.002905,0.383686,0.216783,-0.45891,0.19846,-0.370542,-0.182702,-0.064402,-0.386878,-0.460861,-0.773325,-0.603631,-0.300141,0.077112,-0.102297,-0.090669,-0.165437,-0.605988,-0.528554,-0.970507,-0.767475,0.360533,-0.955352,0.068419,-0.650439,-0.421281,0.368133,0.825828,-0.218295,-1.344254,0.219984,-0.134625,-0.918487,0.00285,0.047501,1.053882,-1.458959,-0.900599,-0.090912,-1.087352,-0.413529,-0.311134,-0.105809,-0.476305,0.424853,-0.49592,-1.155786,-0.616927,-0.470569,0.341948,-0.018309,-0.712409,0.366167,0.381325,-0.268982,-0.064907,0.409558,0.817338,-0.623577,-0.140048,-0.30278,-1.10423,0.0149,0.497599,0.259357,0.361752,0.120854,0.797364,0.164171,0.86443,0.647446,0.527535,-0.156618,0.339273,-0.572524,-1.517009,-0.889099,0.274949,0.017883,0.374006,-0.359109,0.119763,0.099479,-1.021825,-1.075261,0.477111,-0.503874,-0.809551,0.58275,0.040099,0.076352,-1.496908,1.150931,-2.12904,0.881281,-1.178971,0.097669,0.1056,0.860387,0.57251,0.13627,-1.084848,0.437568,-1.528866,0.228985,-0.547284,0.174601,-1.178409,0.239677,0.101073,-0.506452,0.279553,0.073843,-0.21106,1
